month,n_wt,n_ctrl,delta_wt,delta_ctrl,diff_K,spearman,bin_none,bin_0-10 m,bin_10-30 m,bin_30-60 m,bin_>60 m
2019-06,2087,15360,-0.07998481392860413,0.11812381446361542,-0.19810862839221954,-0.025858416122347305,0.11812381446361542,-0.19332751631736755,-0.22935958206653595,-0.07267867773771286,0.5592837333679199
2019-07,2087,15360,-0.04121968522667885,0.13380254805088043,-0.17502222955226898,-0.014126244857167304,0.13380254805088043,-0.23201432824134827,-0.2496519386768341,-0.0571218803524971,0.7433351278305054
2019-08,2067,14945,-0.06448331475257874,0.08231912553310394,-0.14680244028568268,-0.054977102966870826,0.08231912553310394,-0.12237270921468735,-0.1741575002670288,-0.1345062106847763,0.5310567617416382
2019-09,2087,15360,-0.33885297179222107,0.1793927550315857,-0.5182456970214844,-0.06838752483288685,0.1793927550315857,-0.22542773187160492,-0.31603649258613586,-0.3527248203754425,-0.2732437252998352
2019-10,2081,15143,-0.02124926820397377,0.024005135521292686,-0.04525440186262131,-0.0132679440631592,0.024005135521292686,-0.043171774595975876,-0.0708235502243042,-0.10943576693534851,0.7808996438980103
2019-11,2057,15326,0.04588117450475693,0.03108295239508152,0.014798222109675407,-0.04809767706506746,0.03108295239508152,-0.07052743434906006,-0.04982145130634308,0.05217472091317177,0.25379320979118347
2020-01,2079,15320,-0.01887841708958149,0.04241291433572769,-0.06129132956266403,-0.05942069256117648,0.04241291433572769,-0.06369023025035858,-0.07601448148488998,-0.008488542400300503,-0.05586768686771393
2020-02,2087,15360,-0.19356806576251984,0.06381554901599884,-0.2573836147785187,-0.1277090902903421,0.06381554901599884,-0.05397471413016319,-0.11725457012653351,-0.2000064253807068,-0.40639084577560425
2020-03,1639,12720,0.009245596826076508,0.045311570167541504,-0.036065973341464996,0.0045019884469317175,0.045311570167541504,-0.09473197162151337,-0.06009828671813011,0.009391970001161098,0.31240278482437134
2020-04,2087,15360,-0.20280814170837402,0.054044581949710846,-0.2568527162075043,-0.002957071801566888,0.054044581949710846,-0.040316142141819,-0.1053328886628151,-0.20434525609016418,-0.290044367313385
2020-05,2087,15360,-0.2960583567619324,0.1470412313938141,-0.44309958815574646,-0.05142405183047975,0.1470412313938141,-0.17576052248477936,-0.30102601647377014,-0.3046834170818329,0.06586500257253647
2020-06,72,518,-2.2918732166290283,1.2217146158218384,-3.5135879516601562,-0.3187550746916814,1.2217146158218384,-1.0594682693481445,-1.652113676071167,-2.358581781387329,-3.2323169708251953
2020-07,2087,15360,-0.3032051920890808,0.16975203156471252,-0.47295722365379333,-0.043304929764213546,0.16975203156471252,-0.22312569618225098,-0.30296555161476135,-0.325693815946579,-0.01725827157497406
2020-08,70,444,-2.141366481781006,1.005536437034607,-3.1469030380249023,-0.37979433208691216,1.005536437034607,-0.71211838722229,-1.1833113431930542,-2.213778495788574,-4.980401992797852
2020-09,2087,15360,-0.08569357544183731,0.08618665486574173,-0.17188023030757904,-0.08955585840939888,0.08618665486574173,-0.12538734078407288,-0.16413728892803192,-0.13366205990314484,0.27644217014312744
2020-10,2087,15360,-0.16174544394016266,0.07789456844329834,-0.239640012383461,-0.09863345200933743,0.07789456844329834,-0.08771517127752304,-0.15196910500526428,-0.1639406681060791,-0.16091611981391907
2020-11,2057,15326,0.04588117450475693,0.03108295239508152,0.014798222109675407,-0.04809767706506746,0.03108295239508152,-0.07052743434906006,-0.04982145130634308,0.05217472091317177,0.25379320979118347
2021-01,2079,15320,-0.01887841708958149,0.04241291433572769,-0.06129132956266403,-0.05942069256117648,0.04241291433572769,-0.06369023025035858,-0.07601448148488998,-0.008488542400300503,-0.05586768686771393
2021-02,2087,15360,-0.2684488892555237,0.027158821001648903,-0.29560771584510803,-0.06458951475125146,0.027158821001648903,0.03084460087120533,-0.0473945252597332,-0.30177783966064453,-0.7316271662712097
2021-03,1798,14421,-0.29616105556488037,0.12255923449993134,-0.4187203049659729,-0.13562964208058118,0.12255923449993134,-0.1323590874671936,-0.2738252580165863,-0.27994656562805176,-0.30567967891693115
2021-04,2087,15360,-0.18303091824054718,0.0647938922047615,-0.24782481789588928,-0.04283540897342856,0.0647938922047615,-0.06845145672559738,-0.11467944830656052,-0.19818702340126038,-0.16059958934783936
2021-05,2087,15360,-0.32790669798851013,0.12139420956373215,-0.4493009150028229,-0.09219349854632344,0.12139420956373215,-0.12347467988729477,-0.2162119597196579,-0.3533537685871124,-0.4550287127494812
2021-06,2087,15360,-0.4036569893360138,0.19178010523319244,-0.5954371094703674,-0.10417996370265256,0.19178010523319244,-0.21640999615192413,-0.3876214027404785,-0.41446277499198914,-0.20681875944137573
2021-07,2087,15360,-0.3032051920890808,0.16975203156471252,-0.47295722365379333,-0.043304929764213546,0.16975203156471252,-0.22312569618225098,-0.30296555161476135,-0.325693815946579,-0.01725827157497406
2021-08,2087,15360,-0.28079336881637573,0.1261138916015625,-0.40690726041793823,0.006957317491999814,0.1261138916015625,-0.15544132888317108,-0.2062908113002777,-0.3604702949523926,-0.06334984302520752
2021-09,2087,15360,-0.33885297179222107,0.1793927550315857,-0.5182456970214844,-0.06838752483288685,0.1793927550315857,-0.22542773187160492,-0.31603649258613586,-0.3527248203754425,-0.2732437252998352
2021-10,2087,15360,-0.16174544394016266,0.07789456844329834,-0.239640012383461,-0.09863345200933743,0.07789456844329834,-0.08771517127752304,-0.15196910500526428,-0.1639406681060791,-0.16091611981391907
2021-11,2057,15326,0.04588117450475693,0.03108295239508152,0.014798222109675407,-0.04809767706506746,0.03108295239508152,-0.07052743434906006,-0.04982145130634308,0.05217472091317177,0.25379320979118347
2022-01,2079,15320,-0.01887841708958149,0.04241291433572769,-0.06129132956266403,-0.05942069256117648,0.04241291433572769,-0.06369023025035858,-0.07601448148488998,-0.008488542400300503,-0.05586768686771393
2022-02,2087,15360,-0.19356806576251984,0.06381554901599884,-0.2573836147785187,-0.1277090902903421,0.06381554901599884,-0.05397471413016319,-0.11725457012653351,-0.2000064253807068,-0.40639084577560425
2022-03,2087,15360,-0.0881093442440033,0.04761189594864845,-0.13572123646736145,-0.021260279784895635,0.04761189594864845,-0.06091570481657982,-0.0897916704416275,-0.08537513762712479,-0.011509356088936329
2022-04,2087,15360,-0.18303091824054718,0.0647938922047615,-0.24782481789588928,-0.04283540897342856,0.0647938922047615,-0.06845145672559738,-0.11467944830656052,-0.19818702340126038,-0.16059958934783936
2022-05,2080,14953,0.16342484951019287,0.07075120508670807,0.0926736444234848,0.024915787417499106,0.07075120508670807,-0.1828615963459015,-0.11494388431310654,0.13344958424568176,1.072237491607666
2022-06,2087,15360,-0.2989419102668762,0.16441437602043152,-0.46335628628730774,-0.03713597389509235,0.16441437602043152,-0.21794134378433228,-0.2880174517631531,-0.3976244330406189,0.23659221827983856
2022-07,2087,15360,-0.3032051920890808,0.16975203156471252,-0.47295722365379333,-0.043304929764213546,0.16975203156471252,-0.22312569618225098,-0.30296555161476135,-0.325693815946579,-0.01725827157497406
2022-08,2087,15360,-0.23464082181453705,0.1466461569070816,-0.38128697872161865,0.008116357299258425,0.1466461569070816,-0.20596961677074432,-0.23920226097106934,-0.32600873708724976,0.19624075293540955
2022-09,2087,15360,-0.0791187584400177,0.09989441931247711,-0.1790131777524948,-0.006848860551631578,0.09989441931247711,-0.15551096200942993,-0.16967515647411346,-0.11620581150054932,0.2092856913805008
2022-10,2087,15360,0.05743478238582611,0.015245405957102776,0.042189374566078186,-0.040535994450539875,0.015245405957102776,-0.04069627448916435,-0.031001318246126175,0.05189013481140137,0.24971890449523926
2022-11,2080,15288,0.024854959920048714,0.02384028770029545,0.0010146722197532654,-0.048056803803713806,0.02384028770029545,-0.04897512495517731,-0.04184524342417717,0.03106803260743618,0.1465194821357727
2023-01,2079,15320,-0.01887841708958149,0.04241291433572769,-0.06129132956266403,-0.05942069256117648,0.04241291433572769,-0.06369023025035858,-0.07601448148488998,-0.008488542400300503,-0.05586768686771393
2023-02,2087,15360,-0.19356806576251984,0.06381554901599884,-0.2573836147785187,-0.1277090902903421,0.06381554901599884,-0.05397471413016319,-0.11725457012653351,-0.2000064253807068,-0.40639084577560425
2023-03,2087,15360,-0.22248660027980804,0.06616457551717758,-0.28865116834640503,-0.04914675302040405,0.06616457551717758,-0.05300913006067276,-0.1297031044960022,-0.22320079803466797,-0.35105404257774353
2023-04,2087,15360,-0.18303091824054718,0.0647938922047615,-0.24782481789588928,-0.04283540897342856,0.0647938922047615,-0.06845145672559738,-0.11467944830656052,-0.19818702340126038,-0.16059958934783936
2023-05,2087,15360,0.0492791049182415,0.06451375037431717,-0.015234645456075668,0.010680157524992519,0.06451375037431717,-0.13583388924598694,-0.11414443701505661,0.0019788467325270176,0.7479325532913208
2023-06,2087,15360,-0.18436750769615173,0.20609164237976074,-0.3904591500759125,-0.06434494289530035,0.20609164237976074,-0.3178243339061737,-0.39564618468284607,-0.23500956594944,0.8325454592704773
2023-07,2087,15360,-0.3032051920890808,0.16975203156471252,-0.47295722365379333,-0.043304929764213546,0.16975203156471252,-0.22312569618225098,-0.30296555161476135,-0.325693815946579,-0.01725827157497406
2023-08,2087,15360,0.12515433132648468,0.06501676142215729,0.06013756990432739,-0.08154252540206046,0.06501676142215729,-0.13611774146556854,-0.1661355197429657,0.13579419255256653,0.8424437046051025
2023-09,2087,15360,-0.09050463885068893,0.09210324287414551,-0.18260788917541504,-0.11643673812294826,0.09210324287414551,-0.13166064023971558,-0.18168123066425323,-0.08756618946790695,0.1275368630886078
2023-10,2087,15360,-0.16174544394016266,0.07789456844329834,-0.239640012383461,-0.09863345200933743,0.07789456844329834,-0.08771517127752304,-0.15196910500526428,-0.1639406681060791,-0.16091611981391907
2023-11,2057,15326,0.04588117450475693,0.03108295239508152,0.014798222109675407,-0.04809767706506746,0.03108295239508152,-0.07052743434906006,-0.04982145130634308,0.05217472091317177,0.25379320979118347
2024-01,2079,15320,-0.01887841708958149,0.04241291433572769,-0.06129132956266403,-0.05942069256117648,0.04241291433572769,-0.06369023025035858,-0.07601448148488998,-0.008488542400300503,-0.05586768686771393
2024-02,2087,15360,-0.19356806576251984,0.06381554901599884,-0.2573836147785187,-0.1277090902903421,0.06381554901599884,-0.05397471413016319,-0.11725457012653351,-0.2000064253807068,-0.40639084577560425
2024-03,2087,15360,-0.03659960627555847,0.033206962049007416,-0.06980656832456589,-0.011895047787714549,0.033206962049007416,-0.05180247500538826,-0.055001672357320786,-0.025920012965798378,0.015663499012589455
2024-04,2087,15360,-0.18303091824054718,0.0647938922047615,-0.24782481789588928,-0.04283540897342856,0.0647938922047615,-0.06845145672559738,-0.11467944830656052,-0.19818702340126038,-0.16059958934783936
2024-05,2087,15360,0.05369766429066658,0.08234753459692001,-0.028649870306253433,-0.024032325931924513,0.08234753459692001,-0.1531490832567215,-0.18901488184928894,0.0665983334183693,0.7400752902030945
2024-06,2087,15360,-0.006876617670059204,0.12323106825351715,-0.13010768592357635,-0.040071773431934174,0.12323106825351715,-0.21065573394298553,-0.27044737339019775,-0.01049975585192442,0.908486008644104
2024-07,2087,15360,-0.011666971258819103,0.11207936704158783,-0.12374633550643921,-0.04046654331275694,0.11207936704158783,-0.194536954164505,-0.22377562522888184,-0.038690634071826935,0.7529178857803345
2024-08,2087,15360,-0.15771715342998505,0.10404239594936371,-0.26175954937934875,-0.0493934835107978,0.10404239594936371,-0.13378384709358215,-0.19806008040905,-0.1777208149433136,-0.018974049016833305
2024-09,2087,15360,-0.07928027957677841,0.09448216110467911,-0.17376244068145752,-0.054173280253667876,0.09448216110467911,-0.14763429760932922,-0.15690085291862488,-0.10796508193016052,0.16638362407684326
2024-10,2087,15360,-0.16174544394016266,0.07789456844329834,-0.239640012383461,-0.09863345200933743,0.07789456844329834,-0.08771517127752304,-0.15196910500526428,-0.1639406681060791,-0.16091611981391907
2024-11,2057,15326,0.04588117450475693,0.03108295239508152,0.014798222109675407,-0.04809767706506746,0.03108295239508152,-0.07052743434906006,-0.04982145130634308,0.05217472091317177,0.25379320979118347
2025-01,2079,15320,-0.01887841708958149,0.04241291433572769,-0.06129132956266403,-0.05942069256117648,0.04241291433572769,-0.06369023025035858,-0.07601448148488998,-0.008488542400300503,-0.05586768686771393
2025-02,2087,15360,-0.24736042320728302,0.06514027714729309,-0.3125007152557373,-0.13087636707833955,0.06514027714729309,-0.03884076699614525,-0.1232985407114029,-0.25079405307769775,-0.5984699130058289
2025-03,2087,15360,-0.0828002393245697,0.055850133299827576,-0.13865037262439728,0.004588976092665661,0.055850133299827576,-0.07997650653123856,-0.08913133293390274,-0.07059767842292786,-0.08611419051885605
2025-04,2087,15360,-0.3090410828590393,0.1970728188753128,-0.5061138868331909,-0.11410892524310942,0.1970728188753128,-0.24058258533477783,-0.42702165246009827,-0.25182098150253296,-0.05672239139676094
2025-05,1378,12046,-0.4040413200855255,0.182261124253273,-0.5863024592399597,-0.11418442031733488,0.182261124253273,-0.2065550535917282,-0.45445382595062256,-0.3790801465511322,-0.40944766998291016
2025-06,2087,15360,-0.4036569893360138,0.19178010523319244,-0.5954371094703674,-0.10417996370265256,0.19178010523319244,-0.21640999615192413,-0.3876214027404785,-0.41446277499198914,-0.20681875944137573
2025-07,2087,15360,0.15230102837085724,0.02361992932856083,0.12868109345436096,0.05204692504816797,0.02361992932856083,-0.09709863364696503,-0.01807399094104767,0.1900842785835266,0.49429574608802795
2025-08,2087,15360,0.9359596967697144,-0.08115033805370331,1.017109990119934,0.1525068587602317,-0.08115033805370331,-0.13284170627593994,0.1785416305065155,1.0602167844772339,2.2126212120056152
2025-09,2087,15360,-0.33885297179222107,0.1793927550315857,-0.5182456970214844,-0.06838752483288685,0.1793927550315857,-0.22542773187160492,-0.31603649258613586,-0.3527248203754425,-0.2732437252998352
2025-10,0,21,nan,0.002975963521748781,nan,-0.1550174420894345,0.002975963521748781,0.04332616552710533,-0.21058058738708496,nan,nan
2025-11,2087,15360,-0.18113172054290771,0.10009565949440002,-0.28122738003730774,-0.0783246488151584,0.10009565949440002,-0.12409354001283646,-0.2053961157798767,-0.19911181926727295,0.1254088431596756
2026-01,2079,15320,-0.01887841708958149,0.04241291433572769,-0.06129132956266403,-0.05942069256117648,0.04241291433572769,-0.06369023025035858,-0.07601448148488998,-0.008488542400300503,-0.05586768686771393
2026-02,1999,14531,-0.2338881492614746,0.026151206344366074,-0.260039359331131,-0.08716839123538862,0.026151206344366074,0.03311183303594589,-0.08040837198495865,-0.24760442972183228,-0.5470119714736938
2026-03,2087,15360,0.07901561260223389,0.0059242406859993935,0.07309137284755707,0.009498491266851058,0.0059242406859993935,-0.040687549859285355,0.016998758539557457,0.12245392799377441,0.026802049949765205
2026-04,2087,15360,0.48885565996170044,-0.05952868610620499,0.5483843684196472,0.11914159796345049,-0.05952868610620499,-0.053976189345121384,0.17598630487918854,0.5596911907196045,0.8548255562782288
2026-05,2087,15360,0.5685772895812988,-0.09145569801330566,0.6600329875946045,0.14937632409743073,-0.09145569801330566,-0.011927017942070961,0.21356423199176788,0.6584108471870422,0.9403510689735413
2026-06,1997,14321,0.8127830028533936,-0.0813492015004158,0.8941321969032288,0.12156717815676198,-0.0813492015004158,-0.13702884316444397,0.26263898611068726,0.9245861768722534,1.6082366704940796
2026-07,2033,13939,0.8897122740745544,-0.06852446496486664,0.9582367539405823,0.18927517866680074,-0.06852446496486664,-0.18098251521587372,0.22558486461639404,1.0056108236312866,1.9878979921340942
2026-08,2087,15360,0.544732391834259,-0.007571863941848278,0.5523042678833008,0.12073862224167259,-0.007571863941848278,-0.166744664311409,0.08716634660959244,0.610731840133667,1.3405838012695312
